minutes_watched,CLV,region,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,country_region_0,country_region_1,country_region_2
1968.0,220.34,1,False,False,True,False,False,False,False,False,False,True,False
96.0,199.49,0,False,False,False,True,False,False,False,False,True,False,False
177.0,174.0,0,True,False,False,False,False,False,False,False,True,False,False
944.0,19.0,2,True,False,False,False,False,False,False,False,False,False,True
325.0,64.8,0,False,False,True,False,False,False,False,False,True,False,False
15.0,121.0,0,False,False,False,False,False,True,False,False,True,False,False
576.0,146.92,1,False,False,True,False,False,False,False,False,False,True,False
207.0,174.0,0,False,False,True,False,False,False,False,False,True,False,False
443.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
2029.0,38.06,2,False,False,True,False,False,False,False,False,False,False,True
209.0,184.44,0,False,False,True,False,False,False,False,False,True,False,False
1521.0,348.0,2,False,False,True,False,False,False,False,False,False,False,True
178.0,137.38,0,False,False,True,False,False,False,False,False,True,False,False
874.0,150.54,0,False,False,False,False,False,True,False,False,True,False,False
557.0,14.25,2,False,False,True,False,False,False,False,False,False,False,True
557.0,174.0,0,True,False,False,False,False,False,False,False,True,False,False
7050.0,303.44,0,False,False,True,False,False,False,False,False,True,False,False
570.0,91.5,2,False,False,False,True,False,False,False,False,False,False,True
6812.0,154.88,0,False,False,True,False,False,False,False,False,True,False,False
1017.0,81.36,0,False,False,True,False,False,False,False,False,True,False,False
1260.0,118.95,2,False,False,False,True,False,False,False,False,False,False,True
784.0,36.0,0,True,False,False,False,False,False,False,False,True,False,False
531.0,64.8,0,False,False,False,False,False,False,False,True,True,False,False
15053.0,148.41,0,False,False,False,False,False,False,False,True,True,False,False
295.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
384.0,91.5,2,False,False,True,False,False,False,False,False,False,False,True
62.0,160.0,0,False,False,True,False,False,False,False,False,True,False,False
359.0,118.9,0,True,False,False,False,False,False,False,False,True,False,False
985.0,118.58,2,False,False,False,False,False,False,True,False,False,False,True
192.0,19.0,2,False,False,True,False,False,False,False,False,False,False,True
1116.0,64.8,0,False,False,False,True,False,False,False,False,True,False,False
122.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
15413.0,36.0,2,False,False,False,False,False,False,True,False,False,False,True
11954.0,36.0,2,False,False,False,True,False,False,False,False,False,False,True
253.0,32.52,1,True,False,False,False,False,False,False,False,False,True,False
1027.0,119.32,2,False,False,True,False,False,False,False,False,False,False,True
474.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
233.0,77.31,2,True,False,False,False,False,False,False,False,False,False,True
328.0,97.0,2,False,False,True,False,False,False,False,False,False,False,True
134.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
947.0,142.51,2,True,False,False,False,False,False,False,False,False,False,True
488.0,164.54,1,True,False,False,False,False,False,False,False,False,True,False
1049.0,119.34,0,False,False,True,False,False,False,False,False,True,False,False
2301.0,119.06,0,False,True,False,False,False,False,False,False,True,False,False
8793.0,123.65,0,True,False,False,False,False,False,False,False,True,False,False
311.0,119.11,1,False,False,True,False,False,False,False,False,False,True,False
13.0,118.96,0,True,False,False,False,False,False,False,False,True,False,False
182.0,184.44,0,False,False,True,False,False,False,False,False,True,False,False
89.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
607.0,62.57,2,True,False,False,False,False,False,False,False,False,False,True
17137.0,176.03,2,False,False,False,False,False,False,True,False,False,False,True
130.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1004.0,62.58,1,False,False,False,True,False,False,False,False,False,True,False
133.0,143.52,1,False,False,False,True,False,False,False,False,False,True,False
1111.0,118.31,0,False,False,False,True,False,False,False,False,True,False,False
2761.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
2295.0,36.0,0,False,False,True,False,False,False,False,False,True,False,False
296.0,119.38,2,False,False,False,True,False,False,False,False,False,False,True
2598.0,89.29,2,False,False,False,True,False,False,False,False,False,False,True
1362.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
0.0,119.01,0,False,False,False,True,False,False,False,False,True,False,False
1147.0,141.51,2,False,False,False,True,False,False,False,False,False,False,True
105.0,119.26,0,False,False,False,True,False,False,False,False,True,False,False
670.0,62.57,2,False,False,False,True,False,False,False,False,False,False,True
0.0,62.57,2,False,False,False,True,False,False,False,False,False,False,True
603.0,149.99,2,False,False,False,True,False,False,False,False,False,False,True
166.0,179.34,1,False,False,False,False,False,True,False,False,False,True,False
7.0,142.82,1,False,False,False,True,False,False,False,False,False,True,False
86.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
81.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
348.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
84.0,138.0,2,False,False,False,True,False,False,False,False,False,False,True
2589.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
310.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
0.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
235.0,156.0,2,False,False,False,True,False,False,False,False,False,False,True
11429.0,36.0,0,False,False,False,True,False,False,False,False,True,False,False
23.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
78.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
2087.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
511.0,149.99,2,False,False,False,False,True,False,False,False,False,False,True
2201.0,91.8,2,False,False,False,False,False,False,True,False,False,False,True
1027.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
449.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
4900.0,148.69,1,False,False,False,True,False,False,False,False,False,True,False
112.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
299.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
2038.0,218.0,2,False,False,False,True,False,False,False,False,False,False,True
198.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
905.0,144.18,2,False,False,False,True,False,False,False,False,False,False,True
54.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
49.0,62.58,0,False,False,False,True,False,False,False,False,True,False,False
914.0,144.72,1,False,False,False,False,False,True,False,False,False,True,False
2720.0,91.5,2,True,False,False,False,False,False,False,False,False,False,True
2221.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
2345.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
1047.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1103.0,155.0,2,False,False,False,False,False,False,True,False,False,False,True
1301.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
26.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
0.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
179.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
38.0,72.57,2,False,False,False,True,False,False,False,False,False,False,True
15.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
731.0,119.0,1,False,False,True,False,False,False,False,False,False,True,False
929.0,145.17,1,False,False,False,True,False,False,False,False,False,True,False
551.0,62.58,2,False,False,False,False,True,False,False,False,False,False,True
36.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
72.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
303.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
82.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
340.0,118.84,0,False,False,True,False,False,False,False,False,True,False,False
4329.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
421.0,78.88,2,False,False,False,True,False,False,False,False,False,False,True
819.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
856.0,218.0,2,False,False,False,True,False,False,False,False,False,False,True
70.0,75.2,2,False,False,False,True,False,False,False,False,False,False,True
709.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
12.0,78.88,2,False,False,False,True,False,False,False,False,False,False,True
2898.0,90.0,2,False,False,False,True,False,False,False,False,False,False,True
1903.0,63.63,2,False,False,False,False,False,False,True,False,False,False,True
10302.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
89.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
474.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
275.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
137.0,36.0,2,False,False,False,True,False,False,False,False,False,False,True
886.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
2640.0,129.78,2,False,False,False,True,False,False,False,False,False,False,True
354.0,163.37,0,True,False,False,False,False,False,False,False,True,False,False
699.0,206.18,1,True,False,False,False,False,False,False,False,False,True,False
417.0,151.0,0,False,False,True,False,False,False,False,False,True,False,False
1038.0,14.25,2,False,False,True,False,False,False,False,False,False,False,True
5704.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
135.0,141.23,1,False,False,False,False,False,False,True,False,False,True,False
0.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
6802.0,36.0,0,False,False,False,True,False,False,False,False,True,False,False
3806.0,142.03,1,False,False,False,False,False,False,True,False,False,True,False
1434.0,119.05,0,False,False,True,False,False,False,False,False,True,False,False
808.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
69.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
264.0,151.41,0,False,False,False,True,False,False,False,False,True,False,False
10.0,151.0,2,False,False,False,True,False,False,False,False,False,False,True
35.0,77.3,2,False,False,True,False,False,False,False,False,False,False,True
98.0,142.05,1,False,False,False,True,False,False,False,False,False,True,False
218.0,118.55,0,False,False,False,True,False,False,False,False,True,False,False
24860.0,151.03,2,False,False,False,False,False,False,False,True,False,False,True
402.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
4378.0,348.0,0,False,False,False,False,False,False,False,True,True,False,False
859.0,144.45,1,False,False,True,False,False,False,False,False,False,True,False
168.0,119.0,2,False,False,False,False,False,True,False,False,False,False,True
713.0,149.99,1,False,False,False,True,False,False,False,False,False,True,False
1462.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
188.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
153.0,137.99,0,True,False,False,False,False,False,False,False,True,False,False
1181.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
2108.0,64.8,0,False,False,False,False,False,False,False,True,True,False,False
192.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
2902.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
318.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
72.0,63.63,2,False,True,False,False,False,False,False,False,False,False,True
329.0,19.0,2,False,False,False,False,False,False,True,False,False,False,True
529.0,78.87,2,False,False,False,True,False,False,False,False,False,False,True
78.0,121.0,2,False,False,False,True,False,False,False,False,False,False,True
1056.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
466.0,138.77,0,False,False,True,False,False,False,False,False,True,False,False
569.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
923.0,143.19,1,False,False,True,False,False,False,False,False,False,True,False
1032.0,145.76,2,False,False,False,False,False,True,False,False,False,False,True
13059.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
1860.0,118.72,0,False,False,True,False,False,False,False,False,True,False,False
1215.0,149.99,2,False,True,False,False,False,False,False,False,False,False,True
0.0,119.01,0,False,False,False,True,False,False,False,False,True,False,False
3941.0,19.0,2,False,False,False,True,False,False,False,False,False,False,True
197.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
1419.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
559.0,34.2,2,False,False,False,True,False,False,False,False,False,False,True
202.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
479.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
0.0,118.61,0,False,False,True,False,False,False,False,False,True,False,False
37.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
574.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
888.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
27.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
379.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
680.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
806.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
9.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
476.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
807.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
431.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1211.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
155.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
683.0,138.0,0,False,False,False,True,False,False,False,False,True,False,False
284.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
654.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1269.0,151.03,2,False,False,False,False,False,False,False,True,False,False,True
0.0,138.0,2,False,False,True,False,False,False,False,False,False,False,True
3541.0,27.0,2,True,False,False,False,False,False,False,False,False,False,True
814.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1233.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
189.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
50.0,119.57,0,False,False,False,False,False,False,True,False,True,False,False
96.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
2440.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
635.0,68.36,2,False,False,False,True,False,False,False,False,False,False,True
1484.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
973.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
852.0,36.0,0,False,False,False,False,False,False,False,True,True,False,False
1838.0,72.27,1,False,False,False,False,False,False,False,True,False,True,False
152.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
222.0,173.63,1,True,False,False,False,False,False,False,False,False,True,False
123.0,27.0,0,False,False,True,False,False,False,False,False,True,False,False
1634.0,147.0,2,False,False,False,False,False,False,False,True,False,False,True
167.0,63.63,2,False,False,False,True,False,False,False,False,False,False,True
1673.0,56.79,2,True,False,False,False,False,False,False,False,False,False,True
59.0,91.5,2,False,False,True,False,False,False,False,False,False,False,True
448.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
7029.0,160.03,2,False,True,False,False,False,False,False,False,False,False,True
1121.0,91.5,2,False,False,False,True,False,False,False,False,False,False,True
180.0,62.57,2,False,False,False,True,False,False,False,False,False,False,True
248.0,144.47,1,True,False,False,False,False,False,False,False,False,True,False
515.0,56.72,2,False,False,False,True,False,False,False,False,False,False,True
56.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
4078.0,90.86,2,False,False,False,True,False,False,False,False,False,False,True
965.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
110.0,119.53,2,False,False,True,False,False,False,False,False,False,False,True
2544.0,36.0,2,True,False,False,False,False,False,False,False,False,False,True
1443.0,150.32,0,False,False,False,True,False,False,False,False,True,False,False
0.0,36.0,0,False,False,False,False,False,True,False,False,True,False,False
6671.0,299.75,1,False,False,False,True,False,False,False,False,False,True,False
3654.0,211.8,2,False,False,False,False,False,False,True,False,False,False,True
1470.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
603.0,62.58,2,False,False,False,False,True,False,False,False,False,False,True
425.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
491.0,119.02,2,False,False,False,False,False,False,True,False,False,False,True
98.0,141.77,1,False,False,False,True,False,False,False,False,False,True,False
30357.0,40.85,2,False,False,False,False,False,False,True,False,False,False,True
215.0,62.58,0,False,False,False,True,False,False,False,False,True,False,False
886.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
353.0,182.78,1,False,False,False,False,False,False,True,False,False,True,False
832.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
831.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
3318.0,174.95,2,False,False,False,False,False,True,False,False,False,False,True
5792.0,42.12,2,False,False,False,True,False,False,False,False,False,False,True
218.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
265.0,121.0,0,False,False,False,False,False,True,False,False,True,False,False
6037.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
560.0,118.46,0,True,False,False,False,False,False,False,False,True,False,False
1525.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
387.0,167.67,1,False,False,True,False,False,False,False,False,False,True,False
1219.0,118.8,0,False,False,False,True,False,False,False,False,True,False,False
246.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1438.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
269.0,119.0,0,False,False,False,False,False,False,False,True,True,False,False
3535.0,17.1,2,True,False,False,False,False,False,False,False,False,False,True
378.0,186.13,2,False,False,False,False,False,True,False,False,False,False,True
6783.0,122.67,0,False,False,False,False,False,False,False,True,True,False,False
118.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
991.0,118.58,0,False,False,True,False,False,False,False,False,True,False,False
38.0,141.64,1,False,False,False,False,True,False,False,False,False,True,False
6432.0,62.58,2,False,False,False,False,True,False,False,False,False,False,True
5896.0,119.0,2,False,False,False,False,False,False,False,True,False,False,True
17997.0,118.88,2,False,False,True,False,False,False,False,False,False,False,True
44.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
399.0,156.0,2,False,False,False,False,False,False,True,False,False,False,True
2.0,0.0,2,False,True,False,False,False,False,False,False,False,False,True
437.0,118.65,0,False,False,False,False,False,False,True,False,True,False,False
434.0,77.3,2,False,False,False,False,True,False,False,False,False,False,True
101.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
40.0,143.0,2,False,False,False,True,False,False,False,False,False,False,True
445.0,164.0,2,False,False,True,False,False,False,False,False,False,False,True
909.0,143.0,0,False,False,False,False,False,False,False,True,True,False,False
419.0,142.45,2,False,False,False,True,False,False,False,False,False,False,True
368.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
651.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
10442.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
2140.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
177.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
277.0,72.57,2,False,False,False,False,False,False,True,False,False,False,True
4396.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
373.0,118.42,2,False,False,False,True,False,False,False,False,False,False,True
5.0,142.36,1,False,False,False,False,False,False,False,True,False,True,False
1717.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
104.0,141.19,1,False,False,False,False,True,False,False,False,False,True,False
86.0,142.84,1,False,False,False,True,False,False,False,False,False,True,False
563.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
3784.0,34.2,2,False,True,False,False,False,False,False,False,False,False,True
756.0,35.84,1,False,False,True,False,False,False,False,False,False,True,False
159.0,119.0,2,False,False,False,False,True,False,False,False,False,False,True
1593.0,75.2,2,False,False,False,True,False,False,False,False,False,False,True
325.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
10466.0,151.03,2,False,False,False,True,False,False,False,False,False,False,True
616.0,25.2,0,False,False,False,True,False,False,False,False,True,False,False
648.0,119.0,2,False,True,False,False,False,False,False,False,False,False,True
2751.0,148.78,2,False,True,False,False,False,False,False,False,False,False,True
1056.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
481.0,141.17,2,False,False,False,False,False,False,True,False,False,False,True
8620.0,48.6,0,False,False,True,False,False,False,False,False,True,False,False
0.0,62.58,1,True,False,False,False,False,False,False,False,False,True,False
1060.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
376.0,96.99,2,False,False,False,False,False,False,True,False,False,False,True
689.0,25.5,2,False,False,False,False,True,False,False,False,False,False,True
615.0,14.25,2,False,False,False,False,False,False,True,False,False,False,True
309.0,119.0,0,False,False,False,False,False,True,False,False,True,False,False
3436.0,31.16,2,False,True,False,False,False,False,False,False,False,False,True
682.0,75.2,2,False,False,False,False,False,False,True,False,False,False,True
585.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
222.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
38.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
388.0,145.45,1,False,False,False,True,False,False,False,False,False,True,False
2204.0,62.58,0,False,False,False,False,False,True,False,False,True,False,False
163.0,131.81,0,False,False,False,False,False,False,True,False,True,False,False
559.0,17.1,2,False,True,False,False,False,False,False,False,False,False,True
1007.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
508.0,164.0,2,False,False,False,False,False,False,True,False,False,False,True
227.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
654.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
166.0,130.0,2,False,False,False,True,False,False,False,False,False,False,True
12040.0,113.58,2,True,False,False,False,False,False,False,False,False,False,True
89.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
399.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
638.0,263.0,0,False,False,False,False,False,False,False,True,True,False,False
6230.0,64.8,2,False,False,False,True,False,False,False,False,False,False,True
746.0,19.0,2,False,False,False,False,False,False,True,False,False,False,True
1574.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1545.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
748.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
125.0,142.69,1,True,False,False,False,False,False,False,False,False,True,False
1756.0,119.0,0,False,False,False,False,False,False,True,False,True,False,False
884.0,180.2,0,False,False,False,True,False,False,False,False,True,False,False
7964.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
65.0,149.51,2,False,False,False,False,False,False,False,True,False,False,True
32.0,62.58,2,False,False,False,False,True,False,False,False,False,False,True
301.0,148.14,1,False,False,False,True,False,False,False,False,False,True,False
400.0,119.0,2,False,False,False,False,False,True,False,False,False,False,True
4222.0,63.63,2,False,False,False,True,False,False,False,False,False,False,True
952.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
106.0,148.32,1,True,False,False,False,False,False,False,False,False,True,False
34.0,8.0,2,False,False,False,True,False,False,False,False,False,False,True
782.0,63.63,2,False,True,False,False,False,False,False,False,False,False,True
553.0,62.58,1,True,False,False,False,False,False,False,False,False,True,False
423.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
646.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
297.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
189.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
2604.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
1205.0,142.87,1,False,False,True,False,False,False,False,False,False,True,False
1154.0,119.07,0,False,True,False,False,False,False,False,False,True,False,False
1164.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
0.0,82.04,2,False,False,False,True,False,False,False,False,False,False,True
4.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
51.0,149.83,0,False,False,False,False,False,False,False,True,True,False,False
50463.0,412.87,0,True,False,False,False,False,False,False,False,True,False,False
909.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
2274.0,36.0,0,False,True,False,False,False,False,False,False,True,False,False
3173.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
23522.0,222.75,2,False,False,False,True,False,False,False,False,False,False,True
7500.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
60.0,119.0,0,True,False,False,False,False,False,False,False,True,False,False
2610.0,389.51,0,True,False,False,False,False,False,False,False,True,False,False
1404.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
660.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
1622.0,121.0,2,False,False,False,True,False,False,False,False,False,False,True
7320.0,33.25,2,False,False,False,False,False,False,False,True,False,False,True
1229.0,184.44,0,False,False,False,False,False,False,True,False,True,False,False
223.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
319.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
3913.0,359.0,0,True,False,False,False,False,False,False,False,True,False,False
498.0,62.52,2,False,False,False,True,False,False,False,False,False,False,True
8617.0,34.2,2,False,False,False,False,True,False,False,False,False,False,True
39971.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
2450.0,19.0,2,False,False,False,False,False,True,False,False,False,False,True
8676.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
1043.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
1575.0,118.9,0,False,False,False,True,False,False,False,False,True,False,False
1031.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
1759.0,119.0,0,False,False,True,False,False,False,False,False,True,False,False
945.0,62.58,2,True,False,False,False,False,False,False,False,False,False,True
463.0,64.8,2,False,False,True,False,False,False,False,False,False,False,True
1931.0,75.2,2,False,False,False,True,False,False,False,False,False,False,True
0.0,119.27,0,False,False,False,False,False,False,False,True,True,False,False
242.0,118.9,0,False,False,False,False,False,False,True,False,True,False,False
137.0,118.97,0,False,False,False,True,False,False,False,False,True,False,False
574.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
4372.0,62.58,2,False,False,False,False,False,False,False,True,False,False,True
494.0,1.0,2,False,False,False,False,False,False,True,False,False,False,True
3729.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
284.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
2019.0,34.2,2,False,False,False,True,False,False,False,False,False,False,True
816.0,62.57,2,False,False,False,True,False,False,False,False,False,False,True
672.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
331.0,119.1,0,False,False,False,False,False,False,False,True,True,False,False
30.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
691.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
287.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
326.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
2513.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
1512.0,19.0,2,False,False,False,False,False,True,False,False,False,False,True
237.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
1187.0,62.58,2,False,False,False,False,False,False,True,False,False,False,True
4718.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
0.0,63.63,2,False,False,False,False,False,False,True,False,False,False,True
5408.0,45.9,0,False,False,False,False,False,True,False,False,True,False,False
324.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
5426.0,48.6,2,False,False,False,False,False,False,False,True,False,False,True
175.0,145.2,1,True,False,False,False,False,False,False,False,False,True,False
109109.0,543.02,0,False,False,False,False,False,False,False,True,True,False,False
1170.0,62.58,2,False,False,True,False,False,False,False,False,False,False,True
152.0,142.14,1,False,False,False,False,False,False,False,True,False,True,False
987.0,119.0,2,False,False,False,False,False,False,True,False,False,False,True
465.0,119.0,2,False,False,True,False,False,False,False,False,False,False,True
5522.0,82.63,2,True,False,False,False,False,False,False,False,False,False,True
454.0,142.82,1,False,False,True,False,False,False,False,False,False,True,False
108.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
72.0,62.58,2,False,True,False,False,False,False,False,False,False,False,True
1306.0,194.36,0,False,False,False,False,True,False,False,False,True,False,False
3106.0,62.58,2,False,False,False,False,False,True,False,False,False,False,True
136.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
1148.0,118.66,0,False,True,False,False,False,False,False,False,True,False,False
211.0,27.0,0,False,False,False,True,False,False,False,False,True,False,False
1876.0,174.17,0,True,False,False,False,False,False,False,False,True,False,False
2096.0,119.0,2,False,False,False,True,False,False,False,False,False,False,True
330.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
5337.0,50.06,2,False,False,False,True,False,False,False,False,False,False,True
312.0,119.0,2,True,False,False,False,False,False,False,False,False,False,True
2386.0,75.19,2,False,False,True,False,False,False,False,False,False,False,True
2601.0,293.0,0,False,False,False,True,False,False,False,False,True,False,False
534.0,36.1,0,False,False,False,True,False,False,False,False,True,False,False
2313.0,62.58,2,False,False,False,True,False,False,False,False,False,False,True
9.0,119.0,0,False,False,False,True,False,False,False,False,True,False,False
